13.8, 1026, 1, LTS, VI
645.4, 1825, 2, RS, V
645.4, 1943, 2, IB, V
645.4, 2010, 2, RS, IV
645.4, 2055, 2, FS, IV
645.4, 2064, 2, LTS, IV
645.5, 1134, 1, FS, V
645.5, 1142, 1, FS, V
645.5, 1840, 2, RS, V
645.5, 1852, 2, RS, V
645.5, 1877, 2, RS, V
645.5, 1904, 2, FS, V
645.5, 1951, 2, IB, V
645.5, 1985, 2, RS, IV
645.5, 2648, 3, FS, V
645.5, 2650, 3, FS, V
645.5, 2656, 3, FS, V
645.6, 1887, 2, FS, V
645.6, 1972, 2, RS, IV
645.6, 1995, 2, RS, IV
645.6, 2649, 3, FS, V
645.6, 2651, 3, FS, V
645.6, 2652, 3, FS, V
645.6, 2815, 3, FS, IV
645.7, 1123, 1, FS, V
645.7, 1135, 1, FS, V
645.7, 1795, 2, RS, V
645.7, 1830, 2, RS, V
645.7, 1889, 2, FS, V
645.7, 1962, 2, RS, IV
645.7, 2003, 2, RS, IV
645.7, 2051, 2, FS, IV
645.7, 2663, 3, FS, V
645.8, 1850, 2, RS, V
645.8, 1861, 2, RS, V
645.8, 1908, 2, FS, V
645.8, 2670, 3, FS, V
645.9, 1140, 1, FS, V
645.9, 1144, 1, FS, V
645.9, 1884, 2, FS, V
645.9, 1892, 2, FS, V
645.9, 1909, 2, FS, V
645.9, 1952, 2, IB, V
645.9, 1953, 2, IB, V
645.9, 1984, 2, RS, IV
645.9, 2031, 2, RS, IV
645.9, 2041, 2, RS, IV
645.9, 2653, 3, FS, V
645.9, 2661, 3, FS, V
645.9, 2667, 3, FS, V
646, 1137, 1, FS, V
646, 1149, 1, FS, V
646, 1834, 2, RS, V
646, 1895, 2, FS, V
646, 1981, 2, RS, IV
646, 1989, 2, RS, IV
646, 2036, 2, RS, IV
646, 2668, 3, FS, V
646, 2674, 3, FS, V
646.1, 1122, 1, FS, V
646.1, 1842, 2, RS, V
646.1, 1870, 2, RS, V
646.1, 1885, 2, FS, V
646.1, 1886, 2, FS, V
646.1, 1903, 2, FS, V
646.2, 527, 0, FS, IV
646.2, 1826, 2, RS, V
646.2, 1893, 2, FS, V
646.2, 1911, 2, FS, V
646.2, 2006, 2, RS, IV
646.2, 2014, 2, RS, IV
646.2, 2657, 3, FS, V
646.3, 1863, 2, RS, V
646.3, 1898, 2, FS, V
646.3, 1929, 2, IB, V
646.3, 2658, 3, FS, V
646.3, 2664, 3, FS, V
646.3, 2817, 3, FS, IV
646.4, 1896, 2, FS, V
646.4, 1900, 2, FS, V
646.4, 1902, 2, FS, V
646.4, 1949, 2, IB, V
646.4, 2018, 2, RS, IV
646.4, 2035, 2, RS, IV
646.5, 1865, 2, RS, V
646.5, 1890, 2, FS, V
646.5, 1891, 2, FS, V
646.5, 1894, 2, FS, V
646.5, 1899, 2, FS, V
646.5, 2672, 3, FS, V
646.6, 1871, 2, RS, V
646.6, 1883, 2, FS, V
646.6, 1961, 2, RS, IV
646.6, 2063, 2, LTS, IV
646.6, 2662, 3, FS, V
646.6, 2816, 3, FS, IV
646.7, 1126, 1, FS, V
646.7, 1127, 1, FS, V
646.7, 1888, 2, FS, V
646.7, 1906, 2, FS, V
646.7, 1912, 2, FS, V
646.7, 1928, 2, IB, V
646.7, 1941, 2, IB, V
646.7, 1942, 2, IB, V
646.7, 1965, 2, RS, IV
646.7, 2028, 2, RS, IV
646.7, 2040, 2, RS, IV
646.7, 2813, 3, FS, IV
646.8, 1130, 1, FS, V
646.8, 1829, 2, RS, V
646.8, 1859, 2, RS, V
646.8, 1905, 2, FS, V
646.8, 1937, 2, IB, V
646.8, 1938, 2, IB, V
646.8, 2019, 2, RS, IV
646.8, 2660, 3, FS, V
646.8, 3413, 4, FS, V
646.9, 1819, 2, RS, V
646.9, 1901, 2, FS, V
646.9, 1913, 2, FS, V
646.9, 1945, 2, IB, V
646.9, 1946, 2, IB, V
646.9, 2066, 2, LTS, IV
646.9, 2644, 3, FS, V
646.9, 2811, 3, FS, IV
647, 1146, 1, FS, V
647, 1150, 1, FS, V
647, 1151, 1, FS, V
647, 1807, 2, RS, V
647, 1897, 2, FS, V
647, 1907, 2, FS, V
647, 1974, 2, RS, IV
647, 2061, 2, LTS, IV
647.1, 1138, 1, FS, V
647.1, 1797, 2, RS, V
647.1, 1910, 2, FS, V
647.1, 1931, 2, IB, V
647.1, 1948, 2, IB, V
647.1, 2024, 2, RS, IV
647.1, 2065, 2, LTS, IV
647.2, 1809, 2, RS, V
647.2, 1853, 2, RS, V
647.2, 2053, 2, FS, IV
647.2, 2645, 3, FS, V
647.3, 1145, 1, FS, V
647.3, 1934, 2, IB, V
647.3, 1977, 2, RS, IV
647.3, 2056, 2, FS, IV
647.4, 1143, 1, FS, V
647.4, 1940, 2, IB, V
647.4, 2001, 2, RS, IV
647.4, 2049, 2, FS, IV
647.4, 2659, 3, FS, V
647.4, 2665, 3, FS, V
647.4, 3434, 4, FS, V
647.5, 387, 0, FS, V
647.5, 1964, 2, RS, IV
647.5, 1999, 2, RS, IV
647.5, 2045, 2, FS, IV
647.5, 2818, 3, FS, IV
647.6, 1837, 2, RS, V
647.6, 1855, 2, RS, V
647.6, 1933, 2, IB, V
647.6, 1955, 2, RS, IV
647.6, 1990, 2, RS, IV
647.6, 2025, 2, RS, IV
647.6, 2054, 2, FS, IV
647.7, 1133, 1, FS, V
647.7, 1136, 1, FS, V
647.7, 1874, 2, RS, V
647.7, 1950, 2, IB, V
647.7, 2012, 2, RS, IV
647.7, 2022, 2, RS, IV
647.7, 2671, 3, FS, V
647.7, 2679, 3, LTS, V
647.8, 398, 0, LTS, V
647.8, 1128, 1, FS, V
647.8, 1129, 1, FS, V
647.8, 1159, 1, LTS, V
647.8, 1810, 2, RS, V
647.8, 1849, 2, RS, V
647.8, 1879, 2, RS, V
647.8, 1930, 2, IB, V
647.8, 2048, 2, FS, IV
647.8, 2646, 3, FS, V
647.8, 2647, 3, FS, V
647.8, 2669, 3, FS, V
647.8, 2673, 3, FS, V
647.8, 2808, 3, FS, IV
647.9, 1124, 1, FS, V
647.9, 1844, 2, RS, V
647.9, 1935, 2, IB, V
647.9, 1992, 2, RS, IV
648, 1125, 1, FS, V
648, 1139, 1, FS, V
648, 1827, 2, RS, V
648, 1876, 2, RS, V
648, 1980, 2, RS, IV
648, 1987, 2, RS, IV
648, 2037, 2, RS, IV
648, 2052, 2, FS, IV
648, 2057, 2, FS, IV
648.1, 364, 0, FS, V
648.1, 1141, 1, FS, V
648.1, 1148, 1, FS, V
648.1, 1823, 2, RS, V
648.1, 2026, 2, RS, IV
648.1, 2067, 2, LTS, IV
648.1, 2654, 3, FS, V
648.1, 2655, 3, FS, V
648.2, 1152, 1, FS, V
648.2, 1944, 2, IB, V
648.2, 2666, 3, FS, V
648.3, 1131, 1, FS, V
648.3, 1132, 1, FS, V
648.3, 1832, 2, RS, V
648.3, 1860, 2, RS, V
648.3, 1939, 2, IB, V
648.3, 2055, 2, FS, IV
648.3, 2546, 3, LTS, VI
648.4, 377, 0, FS, V
648.4, 1134, 1, FS, V
648.4, 1142, 1, FS, V
648.4, 1813, 2, RS, V
648.4, 1904, 2, FS, V
648.4, 1979, 2, RS, IV
648.4, 2058, 2, LTS, IV
648.4, 2648, 3, FS, V
648.4, 2650, 3, FS, V
648.4, 2656, 3, FS, V
648.5, 1835, 2, RS, V
648.5, 1887, 2, FS, V
648.5, 1956, 2, RS, IV
648.5, 1991, 2, RS, IV
648.5, 2651, 3, FS, V
648.6, 1147, 1, FS, V
648.6, 1284, 1, FS, IV
648.6, 1799, 2, RS, V
648.6, 1838, 2, RS, V
648.6, 1889, 2, FS, V
648.6, 1947, 2, IB, V
648.6, 1973, 2, RS, IV
648.6, 2051, 2, FS, IV
648.6, 2059, 2, LTS, IV
648.6, 2649, 3, FS, V
648.6, 3424, 4, FS, V
648.7, 1908, 2, FS, V
648.7, 1932, 2, IB, V
648.7, 1936, 2, IB, V
648.7, 1971, 2, RS, IV
648.7, 1975, 2, RS, IV
648.7, 1996, 2, RS, IV
648.7, 2670, 3, FS, V
648.8, 1144, 1, FS, V
648.8, 1805, 2, RS, V
648.8, 1848, 2, RS, V
648.8, 1884, 2, FS, V
648.8, 1892, 2, FS, V
648.8, 1909, 2, FS, V
648.8, 1943, 2, IB, V
648.8, 1958, 2, RS, IV
648.8, 1960, 2, RS, IV
648.8, 2002, 2, RS, IV
648.8, 2047, 2, FS, IV
648.8, 2652, 3, FS, V
648.8, 2653, 3, FS, V
648.8, 2661, 3, FS, V
648.9, 1137, 1, FS, V
648.9, 1895, 2, FS, V
648.9, 1951, 2, IB, V
648.9, 1983, 2, RS, IV
648.9, 2674, 3, FS, V
649, 1885, 2, FS, V
649, 1886, 2, FS, V
649, 1903, 2, FS, V
649, 1967, 2, RS, IV
649.1, 1893, 2, FS, V
649.1, 1911, 2, FS, V
649.1, 1963, 2, RS, IV
649.1, 3425, 4, FS, V
649.2, 1635, 2, RS, VI
649.2, 2046, 2, FS, IV
649.2, 3433, 4, FS, V
649.3, 1599, 2, RS, VI
649.3, 1811, 2, RS, V
649.3, 1896, 2, FS, V
649.3, 1900, 2, FS, V
649.3, 1902, 2, FS, V
649.3, 1952, 2, IB, V
649.3, 1953, 2, IB, V
649.3, 1970, 2, RS, IV
649.3, 1994, 2, RS, IV
649.3, 2000, 2, RS, IV
649.3, 2009, 2, RS, IV
649.3, 2011, 2, RS, IV
649.3, 2038, 2, RS, IV
649.3, 2043, 2, RS, IV
649.3, 3421, 4, FS, V
649.4, 370, 0, FS, V
649.4, 1845, 2, RS, V
649.4, 1882, 2, RS, V
649.4, 1890, 2, FS, V
649.4, 1891, 2, FS, V
649.4, 1894, 2, FS, V
649.4, 2015, 2, RS, IV
649.4, 2714, 3, IB, V
649.5, 1854, 2, RS, V
649.5, 1883, 2, FS, V
649.6, 1888, 2, FS, V
649.6, 1906, 2, FS, V
649.6, 1912, 2, FS, V
649.6, 1968, 2, RS, IV
649.7, 386, 0, FS, V
649.7, 1929, 2, IB, V
649.7, 1959, 2, RS, IV
649.7, 2060, 2, LTS, IV
649.7, 2062, 2, LTS, IV
649.8, 1820, 2, RS, V
649.8, 1828, 2, RS, V
649.8, 1901, 2, FS, V
649.8, 1913, 2, FS, V
649.8, 1949, 2, IB, V
649.8, 1957, 2, RS, IV
649.8, 1966, 2, RS, IV
649.8, 2039, 2, RS, IV
649.8, 2667, 3, FS, V
649.8, 3414, 4, FS, V
649.8, 3426, 4, FS, V
649.9, 391, 0, FS, V
649.9, 1151, 1, FS, V
649.9, 1796, 2, RS, V
649.9, 1869, 2, RS, V
649.9, 1897, 2, FS, V
649.9, 1907, 2, FS, V
649.9, 3408, 4, FS, V
650, 388, 0, FS, V
650, 1910, 2, FS, V
650, 2007, 2, RS, IV
650, 3420, 4, FS, V
650.1, 1928, 2, IB, V
650.1, 1941, 2, IB, V
650.1, 1942, 2, IB, V
650.1, 1976, 2, RS, IV
650.1, 1982, 2, RS, IV
650.1, 2016, 2, RS, IV
650.1, 2658, 3, FS, V
650.2, 1937, 2, IB, V
650.2, 1938, 2, IB, V
650.2, 1988, 2, RS, IV
650.2, 2064, 2, LTS, IV
650.2, 3406, 4, FS, V
650.3, 1800, 2, RS, V
650.3, 1857, 2, RS, V
650.3, 1905, 2, FS, V
650.3, 1945, 2, IB, V
650.3, 1946, 2, IB, V
650.3, 1954, 2, RS, IV
650.3, 2030, 2, RS, IV
650.3, 2034, 2, RS, IV
650.3, 3415, 4, FS, V
650.3, 3416, 4, FS, V
650.3, 3430, 4, FS, V
650.3, 3434, 4, FS, V
650.4, 372, 0, FS, V
650.4, 387, 0, FS, V
650.4, 1286, 1, FS, IV
650.4, 1821, 2, RS, V
650.4, 2005, 2, RS, IV
650.4, 2049, 2, FS, IV
650.4, 2645, 3, FS, V
650.5, 1808, 2, RS, V
650.5, 1866, 2, RS, V
650.5, 1931, 2, IB, V
650.5, 1948, 2, IB, V
650.5, 2042, 2, RS, IV
650.5, 3417, 4, FS, V
650.5, 3435, 4, FS, V
650.6, 1123, 1, FS, V
650.6, 1695, 2, RS, VI
650.6, 1798, 2, RS, V
650.6, 2691, 3, IB, V
650.6, 3407, 4, FS, V
650.6, 3412, 4, FS, V
650.7, 411, 0, IB, V
650.7, 1880, 2, RS, V
650.7, 1934, 2, IB, V
650.7, 2008, 2, RS, IV
650.7, 3030, 3, LTS, III
650.8, 1940, 2, IB, V
650.8, 2013, 2, RS, IV
650.8, 2029, 2, RS, IV
650.8, 2056, 2, FS, IV
650.8, 2647, 3, FS, V
650.8, 3039, 3, LTS, III
650.8, 3413, 4, FS, V
650.8, 3428, 4, FS, V
650.9, 367, 0, FS, V
650.9, 1619, 2, RS, VI
650.9, 1969, 2, RS, IV
650.9, 2004, 2, RS, IV
650.9, 2053, 2, FS, IV
650.9, 3418, 4, FS, V
651, 364, 0, FS, V
651, 1126, 1, FS, V
651, 1543, 2, RS, VI
651, 1670, 2, RS, VI
651, 1833, 2, RS, V
651, 1878, 2, RS, V
651, 1933, 2, IB, V
651, 1986, 2, RS, IV
651, 2032, 2, RS, IV
651, 3405, 4, FS, V
651.1, 361, 0, FS, V
651.1, 382, 0, FS, V
651.1, 1804, 2, RS, V
651.1, 1815, 2, RS, V
651.1, 1868, 2, RS, V
651.1, 1950, 2, IB, V
651.1, 1978, 2, RS, IV
651.1, 1997, 2, RS, IV
651.2, 1831, 2, RS, V
651.2, 1930, 2, IB, V
651.2, 1998, 2, RS, IV
651.2, 2020, 2, RS, IV
651.2, 3035, 3, LTS, III
651.3, 1904, 2, FS, V
651.3, 1935, 2, IB, V
651.3, 2057, 2, FS, IV
651.3, 2814, 3, FS, IV
651.4, 378, 0, FS, V
651.4, 1867, 2, RS, V
651.4, 1887, 2, FS, V
651.4, 2063, 2, LTS, IV
651.4, 3423, 4, FS, V
651.4, 3427, 4, FS, V
651.5, 385, 0, FS, V
651.5, 1570, 2, RS, VI
651.5, 1590, 2, RS, VI
651.5, 1818, 2, RS, V
651.5, 1889, 2, FS, V
651.5, 1899, 2, FS, V
651.5, 2017, 2, RS, IV
651.5, 2027, 2, RS, IV
651.6, 368, 0, FS, V
651.6, 1662, 2, RS, VI
651.6, 1817, 2, RS, V
651.6, 1846, 2, RS, V
651.6, 1851, 2, RS, V
651.6, 1908, 2, FS, V
651.6, 1944, 2, IB, V
651.7, 1723, 2, RS, VI
651.7, 1801, 2, RS, V
651.7, 1825, 2, RS, V
651.7, 1884, 2, FS, V
651.7, 1892, 2, FS, V
651.7, 1909, 2, FS, V
651.7, 1939, 2, IB, V
651.7, 2010, 2, RS, IV
651.7, 2055, 2, FS, IV
651.7, 2066, 2, LTS, IV
651.7, 3432, 4, FS, V
651.8, 1852, 2, RS, V
651.8, 1877, 2, RS, V
651.8, 1895, 2, FS, V
651.8, 1985, 2, RS, IV
651.8, 2061, 2, LTS, IV
651.8, 3041, 3, LTS, III
651.9, 1505, 1, LTS, III
651.9, 1508, 1, LTS, III
651.9, 1839, 2, RS, V
651.9, 1885, 2, FS, V
651.9, 1886, 2, FS, V
651.9, 1972, 2, RS, IV
651.9, 1995, 2, RS, IV
651.9, 2021, 2, RS, IV
651.9, 2065, 2, LTS, IV
652, 1830, 2, RS, V
652, 1893, 2, FS, V
652, 1911, 2, FS, V
652, 1947, 2, IB, V
652, 1962, 2, RS, IV
652, 2003, 2, RS, IV
652.1, 1546, 2, RS, VI
652.1, 1795, 2, RS, V
652.1, 1836, 2, RS, V
652.1, 1932, 2, IB, V
652.1, 1936, 2, IB, V
652.2, 377, 0, FS, V
652.2, 1136, 1, FS, V
652.2, 1900, 2, FS, V
652.2, 1902, 2, FS, V
652.2, 1943, 2, IB, V
652.2, 1984, 2, RS, IV
652.2, 2031, 2, RS, IV
652.2, 2041, 2, RS, IV
652.3, 1521, 1, LTS, III
652.3, 1646, 2, RS, VI
652.3, 1834, 2, RS, V
652.3, 1890, 2, FS, V
652.3, 1891, 2, FS, V
652.3, 1951, 2, IB, V
652.3, 1981, 2, RS, IV
652.3, 1989, 2, RS, IV
652.3, 2036, 2, RS, IV
652.4, 390, 0, FS, V
652.4, 1842, 2, RS, V
652.4, 1870, 2, RS, V
652.4, 1883, 2, FS, V
652.5, 379, 0, FS, V
652.5, 399, 0, LTS, V
652.5, 1642, 2, RS, VI
652.5, 1906, 2, FS, V
652.5, 1912, 2, FS, V
652.5, 2006, 2, RS, IV
652.5, 2014, 2, RS, IV
652.5, 2023, 2, RS, IV
652.5, 2054, 2, FS, IV
652.6, 365, 0, FS, V
652.7, 1715, 2, RS, VI
652.7, 1913, 2, FS, V
652.7, 1952, 2, IB, V
652.7, 1953, 2, IB, V
652.7, 2018, 2, RS, IV
652.7, 2035, 2, RS, IV
652.8, 380, 0, FS, V
652.8, 1637, 2, RS, VI
652.8, 1865, 2, RS, V
652.8, 1897, 2, FS, V
652.8, 1907, 2, FS, V
652.9, 1507, 1, LTS, III
652.9, 1532, 2, RS, VI
652.9, 1961, 2, RS, IV
652.9, 2051, 2, FS, IV
652.9, 2067, 2, LTS, IV
653, 386, 0, FS, V
653, 1718, 2, RS, VI
653, 1965, 2, RS, IV
653, 2028, 2, RS, IV
653, 2040, 2, RS, IV
653.1, 1896, 2, FS, V
653.1, 1929, 2, IB, V
653.1, 2019, 2, RS, IV
653.2, 1554, 2, RS, VI
653.2, 1949, 2, IB, V
653.2, 2058, 2, LTS, IV
653.2, 3431, 4, FS, V
653.3, 387, 0, FS, V
653.3, 1807, 2, RS, V
653.3, 1903, 2, FS, V
653.3, 1974, 2, RS, IV
653.3, 1993, 2, RS, IV
653.4, 1648, 2, RS, VI
653.4, 1888, 2, FS, V
653.4, 1901, 2, FS, V
653.4, 2024, 2, RS, IV
653.4, 2059, 2, LTS, IV
653.5, 1596, 2, RS, VI
653.5, 1661, 2, RS, VI
653.5, 1928, 2, IB, V
653.5, 1941, 2, IB, V
653.5, 1942, 2, IB, V
653.6, 1495, 1, FS, III
653.6, 1509, 1, LTS, III
653.6, 1938, 2, IB, V
653.6, 1977, 2, RS, IV
653.6, 3419, 4, FS, V
653.7, 384, 0, FS, V
653.7, 388, 0, FS, V
653.7, 1583, 2, RS, VI
653.7, 1945, 2, IB, V
653.7, 1946, 2, IB, V
653.7, 2001, 2, RS, IV
653.7, 2033, 2, RS, IV
653.8, 363, 0, FS, V
653.8, 1644, 2, RS, VI
653.8, 1964, 2, RS, IV
653.8, 1999, 2, RS, IV
653.8, 3033, 3, LTS, III
653.8, 3034, 3, LTS, III
653.8, 3434, 4, FS, V
653.9, 1544, 2, RS, VI
653.9, 1654, 2, RS, VI
653.9, 1655, 2, RS, VI
653.9, 1855, 2, RS, V
653.9, 1931, 2, IB, V
653.9, 1948, 2, IB, V
653.9, 1955, 2, RS, IV
653.9, 1990, 2, RS, IV
653.9, 2025, 2, RS, IV
654, 1905, 2, FS, V
654, 2012, 2, RS, IV
654, 2022, 2, RS, IV
654, 3012, 3, FS, III
654.1, 1726, 2, RS, VI
654.1, 1879, 2, RS, V
654.1, 1934, 2, IB, V
654.1, 1937, 2, IB, V
654.2, 1628, 2, RS, VI
654.2, 1733, 2, RS, VI
654.2, 1904, 2, FS, V
654.2, 1940, 2, IB, V
654.2, 1992, 2, RS, IV
654.3, 1129, 1, FS, V
654.3, 1720, 2, RS, VI
654.3, 1887, 2, FS, V
654.3, 1980, 2, RS, IV
654.3, 1987, 2, RS, IV
654.3, 2037, 2, RS, IV
654.3, 2645, 3, FS, V
654.4, 1889, 2, FS, V
654.4, 1933, 2, IB, V
654.4, 2026, 2, RS, IV
654.5, 1528, 2, RS, VI
654.5, 1536, 2, RS, VI
654.5, 1576, 2, RS, VI
654.5, 1741, 2, RS, VI
654.5, 1894, 2, FS, V
654.5, 1908, 2, FS, V
654.5, 1950, 2, IB, V
654.5, 2060, 2, LTS, IV
654.5, 2062, 2, LTS, IV
654.6, 1615, 2, RS, VI
654.6, 1860, 2, RS, V
654.6, 1884, 2, FS, V
654.6, 1892, 2, FS, V
654.6, 1909, 2, FS, V
654.6, 1930, 2, IB, V
654.7, 1498, 1, FS, III
654.7, 1551, 2, RS, VI
654.7, 1586, 2, RS, VI
654.7, 1632, 2, RS, VI
654.7, 1895, 2, FS, V
654.7, 1910, 2, FS, V
654.7, 1935, 2, IB, V
654.7, 1979, 2, RS, IV
654.8, 1885, 2, FS, V
654.8, 1886, 2, FS, V
654.8, 1956, 2, RS, IV
654.8, 1991, 2, RS, IV
654.8, 2881, 3, RS, III
654.9, 1125, 1, FS, V
654.9, 1131, 1, FS, V
654.9, 1511, 1, LTS, III
654.9, 1589, 2, RS, VI
654.9, 1893, 2, FS, V
654.9, 1911, 2, FS, V
654.9, 1973, 2, RS, IV
655, 1137, 1, FS, V
655, 1578, 2, RS, VI
655, 1692, 2, RS, VI
655, 1944, 2, IB, V
655, 1971, 2, RS, IV
655, 1975, 2, RS, IV
655, 1996, 2, RS, IV
655, 2064, 2, LTS, IV
655.1, 1136, 1, FS, V
655.1, 1139, 1, FS, V
655.1, 1512, 1, LTS, III
655.1, 1900, 2, FS, V
655.1, 1902, 2, FS, V
655.1, 1939, 2, IB, V
655.1, 1960, 2, RS, IV
655.1, 2002, 2, RS, IV
655.1, 2651, 3, FS, V
655.1, 2671, 3, FS, V
655.2, 376, 0, FS, V
655.2, 391, 0, FS, V
655.2, 1614, 2, RS, VI
655.2, 1890, 2, FS, V
655.2, 1891, 2, FS, V
655.2, 1983, 2, RS, IV
655.3, 1151, 1, FS, V
655.3, 1526, 2, RS, VI
655.3, 1883, 2, FS, V
655.3, 1967, 2, RS, IV
655.3, 2647, 3, FS, V
655.4, 1291, 1, FS, IV
655.4, 1514, 1, LTS, III
655.4, 1906, 2, FS, V
655.4, 1912, 2, FS, V
655.4, 1947, 2, IB, V
655.4, 1963, 2, RS, IV
655.4, 3032, 3, LTS, III
655.5, 1391, 1, RS, III
655.5, 1932, 2, IB, V
655.5, 1936, 2, IB, V
655.6, 1539, 2, RS, VI
655.6, 1913, 2, FS, V
655.6, 1943, 2, IB, V
655.6, 1970, 2, RS, IV
655.6, 1994, 2, RS, IV
655.6, 2000, 2, RS, IV
655.6, 2009, 2, RS, IV
655.6, 2011, 2, RS, IV
655.6, 2038, 2, RS, IV
655.6, 2043, 2, RS, IV
655.6, 2659, 3, FS, V
655.6, 2830, 3, RS, III
655.6, 3043, 3, LTS, III
655.7, 1605, 2, RS, VI
655.7, 1897, 2, FS, V
655.7, 1907, 2, FS, V
655.7, 1951, 2, IB, V
655.7, 2015, 2, RS, IV
655.8, 389, 0, FS, V
655.9, 375, 0, FS, V
655.9, 1143, 1, FS, V
655.9, 1968, 2, RS, IV
656, 1896, 2, FS, V
656, 1959, 2, RS, IV
656.1, 1124, 1, FS, V
656.1, 1717, 2, RS, VI
656.1, 1952, 2, IB, V
656.1, 1953, 2, IB, V
656.1, 1957, 2, RS, IV
656.1, 1966, 2, RS, IV
656.1, 2039, 2, RS, IV
656.1, 2661, 3, FS, V
656.2, 364, 0, FS, V
656.2, 1126, 1, FS, V
656.2, 1721, 2, RS, VI
656.2, 2063, 2, LTS, IV
656.3, 1874, 2, RS, V
656.3, 1888, 2, FS, V
656.3, 1901, 2, FS, V
656.3, 2007, 2, RS, IV
656.3, 2666, 3, FS, V
656.4, 1903, 2, FS, V
656.4, 1976, 2, RS, IV
656.4, 1982, 2, RS, IV
656.4, 2016, 2, RS, IV
656.4, 2056, 2, FS, IV
656.5, 1484, 1, FS, III
656.5, 1664, 2, RS, VI
656.5, 1929, 2, IB, V
656.5, 1988, 2, RS, IV
656.5, 2066, 2, LTS, IV
656.6, 1949, 2, IB, V
656.6, 1954, 2, RS, IV
656.6, 2030, 2, RS, IV
656.6, 2034, 2, RS, IV
656.6, 2061, 2, LTS, IV
656.6, 2673, 3, FS, V
656.6, 3036, 3, LTS, III
656.7, 2005, 2, RS, IV
656.7, 2065, 2, LTS, IV
656.7, 2665, 3, FS, V
656.8, 1582, 2, RS, VI
656.8, 1597, 2, RS, VI
656.8, 1738, 2, RS, VI
656.8, 2042, 2, RS, IV
656.9, 1142, 1, FS, V
656.9, 1611, 2, RS, VI
656.9, 1700, 2, RS, VI
656.9, 1905, 2, FS, V
656.9, 1928, 2, IB, V
656.9, 1941, 2, IB, V
656.9, 1942, 2, IB, V
656.9, 2047, 2, FS, IV
656.9, 2537, 3, LTS, VI
656.9, 2648, 3, FS, V
656.9, 2653, 3, FS, V
656.9, 2674, 3, FS, V
656.9, 3027, 3, LTS, III
657, 387, 0, FS, V
657, 1133, 1, FS, V
657, 1138, 1, FS, V
657, 1541, 2, RS, VI
657, 1938, 2, IB, V
657, 2008, 2, RS, IV
657.1, 1562, 2, RS, VI
657.1, 1713, 2, RS, VI
657.1, 1904, 2, FS, V
657.1, 1945, 2, IB, V
657.1, 1946, 2, IB, V
657.1, 2013, 2, RS, IV
657.1, 2029, 2, RS, IV
657.1, 2051, 2, FS, IV
657.2, 1399, 1, RS, III
657.2, 1443, 1, RS, III
657.2, 1573, 2, RS, VI
657.2, 1887, 2, FS, V
657.2, 1969, 2, RS, IV
657.2, 2004, 2, RS, IV
657.2, 2645, 3, FS, V
657.2, 2667, 3, FS, V
657.3, 1129, 1, FS, V
657.3, 1148, 1, FS, V
657.3, 1889, 2, FS, V
657.3, 1931, 2, IB, V
657.3, 1948, 2, IB, V
657.3, 1986, 2, RS, IV
657.3, 2032, 2, RS, IV
657.4, 1284, 1, FS, IV
657.4, 1293, 1, FS, IV
657.4, 1343, 1, RS, III
657.4, 1574, 2, RS, VI
657.4, 1585, 2, RS, VI
657.4, 1623, 2, RS, VI
657.4, 1707, 2, RS, VI
657.4, 1894, 2, FS, V
657.4, 1908, 2, FS, V
657.4, 1978, 2, RS, IV
657.4, 1997, 2, RS, IV
657.5, 1560, 2, RS, VI
657.5, 1884, 2, FS, V
657.5, 1892, 2, FS, V
657.5, 1909, 2, FS, V
657.5, 1934, 2, IB, V
657.5, 1937, 2, IB, V
657.5, 1998, 2, RS, IV
657.5, 2020, 2, RS, IV
657.6, 1123, 1, FS, V
657.6, 1557, 2, RS, VI
657.6, 1627, 2, RS, VI
657.6, 1895, 2, FS, V
657.6, 1899, 2, FS, V
657.6, 1910, 2, FS, V
657.6, 1940, 2, IB, V
657.7, 1146, 1, FS, V
657.7, 1885, 2, FS, V
657.7, 1886, 2, FS, V
657.7, 2067, 2, LTS, IV
657.7, 2920, 3, RS, III
657.8, 1125, 1, FS, V
657.8, 1506, 1, LTS, III
657.8, 1591, 2, RS, VI
657.8, 1893, 2, FS, V
657.8, 1911, 2, FS, V
657.8, 1933, 2, IB, V
657.8, 2017, 2, RS, IV
657.8, 2027, 2, RS, IV
657.9, 1137, 1, FS, V
657.9, 1610, 2, RS, VI
657.9, 1639, 2, RS, VI
657.9, 1699, 2, RS, VI
657.9, 1950, 2, IB, V
658, 1136, 1, FS, V
658, 1139, 1, FS, V
658, 1141, 1, FS, V
658, 1651, 2, RS, VI
658, 1691, 2, RS, VI
658, 1900, 2, FS, V
658, 1902, 2, FS, V
658, 1930, 2, IB, V
658, 2010, 2, RS, IV
658, 2058, 2, LTS, IV
658, 2651, 3, FS, V
658, 2671, 3, FS, V
658.1, 1292, 1, FS, IV
658.1, 1612, 2, RS, VI
658.1, 1729, 2, RS, VI
658.1, 1877, 2, RS, V
658.1, 1890, 2, FS, V
658.1, 1891, 2, FS, V
658.1, 1935, 2, IB, V
658.1, 1985, 2, RS, IV
658.1, 2654, 3, FS, V
658.2, 1151, 1, FS, V
658.2, 1288, 1, FS, IV
658.2, 1466, 1, RS, III
658.2, 1883, 2, FS, V
658.2, 1972, 2, RS, IV
658.2, 1995, 2, RS, IV
